"Institusjonskode";"Institusjonsnavn";"Avdelingskode";"Avdelingsnavn";"Årstall";"Semester";"Semesternavn";"Studentkategori";"Kategoritekst";"Antall totalt";"Antall kvinner";"Antall menn"
"1120";"Universitetet i Bergen";"220950";"Griegakademiet - Institutt for musikk";"2011";"1";"Vår";"S";"Studenter";"195";"105";"90"
"1120";"Universitetet i Bergen";"220950";"Griegakademiet - Institutt for musikk";"2007";"1";"Vår";"S";"Studenter";"168";"94";"74"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2006";"1";"Vår";"S";"Studenter";"6";"3";"3"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2005";"1";"Vår";"S";"Studenter";"3";"0";"0"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2007";"1";"Vår";"S";"Studenter";"9";"5";"4"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2004";"3";"Høst";"S";"Studenter";"0";"0";"0"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2006";"3";"Høst";"S";"Studenter";"8";"5";"3"
"1120";"Universitetet i Bergen";"220960";"Midtøstens språk og kultur";"2005";"3";"Høst";"S";"Studenter";"9";"6";"3"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2004";"1";"Vår";"P";"Personer uten studierett";"114";"62";"52"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1999";"3";"Høst";"S";"Studenter";"2056";"1106";"950"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1993";"3";"Høst";"P";"Personer uten studierett";"151";"54";"97"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1991";"3";"Høst";"S";"Studenter";"2211";"1123";"1088"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2000";"1";"Vår";"P";"Personer uten studierett";"244";"128";"116"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2012";"3";"Høst";"S";"Studenter";"2180";"1415";"765"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1996";"3";"Høst";"P";"Personer uten studierett";"483";"238";"245"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2021";"3";"Høst";"S";"Studenter";"2562";"1706";"856"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2004";"3";"Høst";"P";"Personer uten studierett";"56";"32";"24"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2020";"3";"Høst";"S";"Studenter";"2492";"1631";"861"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1997";"3";"Høst";"P";"Personer uten studierett";"442";"221";"221"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2002";"3";"Høst";"S";"Studenter";"1996";"1073";"923"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2000";"3";"Høst";"P";"Personer uten studierett";"187";"106";"81"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2009";"3";"Høst";"S";"Studenter";"2098";"1302";"796"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2002";"1";"Vår";"P";"Personer uten studierett";"199";"115";"84"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2013";"3";"Høst";"S";"Studenter";"2151";"1400";"751"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1999";"1";"Vår";"P";"Personer uten studierett";"278";"137";"141"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1994";"3";"Høst";"S";"Studenter";"1918";"990";"928"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1994";"1";"Vår";"P";"Personer uten studierett";"196";"76";"120"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2000";"3";"Høst";"S";"Studenter";"2049";"1063";"986"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2017";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1996";"1";"Vår";"S";"Studenter";"1927";"981";"946"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1995";"1";"Vår";"P";"Personer uten studierett";"321";"139";"182"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1991";"1";"Vår";"S";"Studenter";"2057";"1042";"1015"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2003";"1";"Vår";"P";"Personer uten studierett";"203";"125";"78"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2018";"1";"Vår";"S";"Studenter";"2169";"1413";"756"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2008";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1999";"1";"Vår";"S";"Studenter";"1950";"1002";"948"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2005";"1";"Vår";"P";"Personer uten studierett";"22";"11";"11"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2022";"1";"Vår";"S";"Studenter";"2349";"1593";"756"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1996";"1";"Vår";"P";"Personer uten studierett";"269";"114";"155"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2014";"3";"Høst";"S";"Studenter";"2125";"1348";"777"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1997";"1";"Vår";"P";"Personer uten studierett";"509";"258";"251"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2010";"3";"Høst";"S";"Studenter";"2134";"1357";"777"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2010";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2007";"3";"Høst";"S";"Studenter";"2026";"1225";"801"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2001";"1";"Vår";"P";"Personer uten studierett";"184";"108";"76"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1993";"3";"Høst";"S";"Studenter";"1908";"995";"913"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1993";"1";"Vår";"P";"Personer uten studierett";"223";"101";"122"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2015";"3";"Høst";"S";"Studenter";"2307";"1515";"792"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2007";"1";"Vår";"P";"Personer uten studierett";"7";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1992";"3";"Høst";"S";"Studenter";"1756";"899";"857"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1998";"1";"Vår";"P";"Personer uten studierett";"468";"254";"214"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2019";"3";"Høst";"S";"Studenter";"2508";"1655";"853"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1999";"3";"Høst";"P";"Personer uten studierett";"227";"118";"109"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2011";"3";"Høst";"S";"Studenter";"2169";"1374";"795"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1998";"3";"Høst";"P";"Personer uten studierett";"292";"163";"129"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1998";"3";"Høst";"S";"Studenter";"2016";"1050";"966"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1992";"3";"Høst";"P";"Personer uten studierett";"351";"159";"192"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1995";"3";"Høst";"S";"Studenter";"1994";"1009";"985"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1994";"3";"Høst";"P";"Personer uten studierett";"227";"87";"140"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2003";"3";"Høst";"S";"Studenter";"2042";"1136";"906"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2002";"3";"Høst";"P";"Personer uten studierett";"184";"113";"71"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2008";"3";"Høst";"S";"Studenter";"2072";"1275";"797"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2003";"3";"Høst";"P";"Personer uten studierett";"194";"105";"89"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2017";"3";"Høst";"S";"Studenter";"2425";"1560";"865"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1995";"3";"Høst";"P";"Personer uten studierett";"270";"113";"157"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2005";"3";"Høst";"S";"Studenter";"2037";"1172";"865"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2006";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2016";"3";"Høst";"S";"Studenter";"2358";"1560";"798"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2005";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2018";"3";"Høst";"S";"Studenter";"2501";"1607";"894"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2015";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2001";"3";"Høst";"S";"Studenter";"1959";"1035";"924"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2001";"3";"Høst";"P";"Personer uten studierett";"137";"78";"59"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1997";"3";"Høst";"S";"Studenter";"2137";"1103";"1034"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1996";"3";"Høst";"S";"Studenter";"2085";"1071";"1014"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2006";"3";"Høst";"S";"Studenter";"2084";"1191";"893"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2004";"3";"Høst";"S";"Studenter";"2036";"1160";"876"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2012";"1";"Vår";"S";"Studenter";"1983";"1260";"723"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2008";"1";"Vår";"S";"Studenter";"1869";"1127";"742"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2001";"1";"Vår";"S";"Studenter";"1963";"1017";"946"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1993";"1";"Vår";"S";"Studenter";"1701";"878";"823"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1997";"1";"Vår";"S";"Studenter";"2096";"1082";"1014"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2002";"1";"Vår";"S";"Studenter";"1872";"978";"894"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2015";"1";"Vår";"S";"Studenter";"1944";"1237";"707"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2005";"1";"Vår";"S";"Studenter";"1800";"1008";"792"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2011";"1";"Vår";"S";"Studenter";"1994";"1272";"722"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1998";"1";"Vår";"S";"Studenter";"2028";"1044";"984"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2019";"1";"Vår";"S";"Studenter";"2257";"1450";"807"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2016";"1";"Vår";"S";"Studenter";"2089";"1366";"723"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2017";"1";"Vår";"S";"Studenter";"2120";"1401";"719"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2010";"1";"Vår";"S";"Studenter";"1955";"1214";"741"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2009";"1";"Vår";"S";"Studenter";"1951";"1197";"754"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2013";"1";"Vår";"S";"Studenter";"1973";"1281";"692"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2021";"1";"Vår";"S";"Studenter";"2326";"1554";"772"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2004";"1";"Vår";"S";"Studenter";"1890";"1057";"833"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2014";"1";"Vår";"S";"Studenter";"1865";"1207";"658"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1995";"1";"Vår";"S";"Studenter";"1857";"953";"904"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2006";"1";"Vår";"S";"Studenter";"1843";"1059";"784"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2020";"1";"Vår";"S";"Studenter";"2278";"1503";"775"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1994";"1";"Vår";"S";"Studenter";"1835";"945";"890"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2007";"1";"Vår";"S";"Studenter";"1860";"1066";"794"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2003";"1";"Vår";"S";"Studenter";"1935";"1033";"902"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"2000";"1";"Vår";"S";"Studenter";"1972";"1044";"928"
"1120";"Universitetet i Bergen";"230000";"Det juridiske fakultet";"1992";"1";"Vår";"S";"Studenter";"2296";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1992";"3";"Høst";"P";"Personer uten studierett";"3";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1995";"1";"Vår";"S";"Studenter";"39";"18";"21"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1993";"3";"Høst";"P";"Personer uten studierett";"6";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1993";"1";"Vår";"S";"Studenter";"41";"16";"25"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1994";"3";"Høst";"P";"Personer uten studierett";"11";"4";"7"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1992";"3";"Høst";"S";"Studenter";"41";"17";"24"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1995";"1";"Vår";"P";"Personer uten studierett";"4";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1993";"3";"Høst";"S";"Studenter";"59";"24";"35"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1993";"1";"Vår";"P";"Personer uten studierett";"5";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1994";"1";"Vår";"S";"Studenter";"44";"17";"27"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1994";"1";"Vår";"P";"Personer uten studierett";"6";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1995";"3";"Høst";"S";"Studenter";"68";"36";"32"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1995";"3";"Høst";"P";"Personer uten studierett";"6";"0";"0"
"1120";"Universitetet i Bergen";"230210";"Institutt for offentlig rett";"1994";"3";"Høst";"S";"Studenter";"55";"24";"31"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1993";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2000";"3";"Høst";"S";"Studenter";"343";"214";"129"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2002";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1991";"3";"Høst";"S";"Studenter";"223";"138";"85"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1998";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2006";"3";"Høst";"S";"Studenter";"359";"262";"97"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1993";"1";"Vår";"P";"Personer uten studierett";"4";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1992";"3";"Høst";"S";"Studenter";"107";"56";"51"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2000";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1991";"1";"Vår";"S";"Studenter";"207";"125";"82"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2002";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2001";"3";"Høst";"S";"Studenter";"374";"233";"141"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2005";"1";"Vår";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2007";"3";"Høst";"S";"Studenter";"364";"270";"94"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1995";"3";"Høst";"P";"Personer uten studierett";"22";"10";"12"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1998";"3";"Høst";"S";"Studenter";"303";"175";"128"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1999";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1997";"3";"Høst";"S";"Studenter";"305";"181";"124"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2000";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2003";"3";"Høst";"S";"Studenter";"352";"233";"119"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1997";"3";"Høst";"P";"Personer uten studierett";"0";"0";"0"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1995";"3";"Høst";"S";"Studenter";"243";"125";"118"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2004";"3";"Høst";"S";"Studenter";"354";"239";"115"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1999";"3";"Høst";"S";"Studenter";"322";"198";"124"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1994";"3";"Høst";"S";"Studenter";"244";"121";"123"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2005";"3";"Høst";"S";"Studenter";"353";"251";"102"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1996";"3";"Høst";"S";"Studenter";"315";"187";"128"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1993";"3";"Høst";"S";"Studenter";"233";"114";"119"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2002";"3";"Høst";"S";"Studenter";"346";"224";"122"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2000";"1";"Vår";"S";"Studenter";"327";"199";"128"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2003";"1";"Vår";"S";"Studenter";"328";"211";"117"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"2004";"1";"Vår";"S";"Studenter";"332";"216";"116"
"1120";"Universitetet i Bergen";"240000";"Det odontologiske fakultet";"1994";"1";"Vår";"S";"Studenter";"226";"110";"116"
